Дата,Тип документа,Название,Количество,Цена,Сумма,Валовая прибыль (руб),Валовая прибыль (%),Сотрудник,Статус
15.02.2023 - 11:43,Заказ,Установка Windows 10/11 + Драйвера,1,1119,1119,1119,100.0,Администратор,Выдан
15.02.2023 - 12:11,Заказ,Прошивка Android/iOS,1,968,968,968,100.0,Иванов Сергей,Выдан
15.02.2023 - 14:04,Продажа,Чехол силиконовый прозрачный,1,302,302,242,80.13245033112582,Петров Роман,
15.02.2023 - 15:52,Продажа,Чехол силиконовый прозрачный,1,312,312,251,80.44871794871796,Иванов Сергей,
15.02.2023 - 16:47,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1199,1199,1104,92.07673060884069,Иванов Сергей,Выдан
15.02.2023 - 17:08,Заказ,Дисплей iPhone 11 (Копия AAA),1,2728,2728,1264,46.33431085043988,Иванов Сергей,Выдан
15.02.2023 - 18:55,Заказ,Кабель USB - Lightning (Foxconn),1,629,629,479,76.15262321144675,Сидоров Алексей,Выдан
15.02.2023 - 19:34,Заказ,Восстановление цепи питания,1,4174,4174,3663,87.75754671777672,Иванов Сергей,Выдан
15.02.2023 - 19:53,Заказ,Прошивка Android/iOS,1,1084,1084,1084,100.0,Администратор,Выдан
16.02.2023 - 10:11,Продажа,SSD накопитель Kingston 240GB,2,2134,4268,1184,27.741330834114343,Иванов Сергей,
16.02.2023 - 10:42,Заказ,Прошивка Android/iOS,1,1084,1084,1084,100.0,Петров Роман,Выдан
16.02.2023 - 12:00,Заказ,"15.6"" WXGA HD LED Глянцевый 40pin (NT156WH)",1,4111,4111,1024,24.90878131841401,Иванов Сергей,Выдан
16.02.2023 - 12:18,Заказ,Жесткий диск Seagate BarraCuda 1TB,1,3436,3436,404,11.757857974388825,Иванов Сергей,Выдан
16.02.2023 - 14:51,Заказ,Наклейка защитного стекла (Услуга),1,217,217,217,100.0,Администратор,Выдан
16.02.2023 - 17:02,Продажа,Чехол силиконовый прозрачный,1,294,294,236,80.27210884353741,Сидоров Алексей,
16.02.2023 - 18:32,Заказ,Установка Windows 10/11 + Драйвера,1,1231,1231,1231,100.0,Администратор,Выдан
17.02.2023 - 10:28,Заказ,Установка Windows 10/11 + Драйвера,1,1264,1264,1264,100.0,Сидоров Алексей,Выдан
17.02.2023 - 10:32,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1227,1227,1125,91.68704156479217,Иванов Сергей,Выдан
17.02.2023 - 11:02,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1231,1231,686,55.727051177904144,Иванов Сергей,Выдан
17.02.2023 - 13:27,Заказ,Кабель USB - Lightning (Foxconn),3,563,1689,1236,73.17939609236235,Иванов Сергей,Выдан
17.02.2023 - 13:42,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1306,1306,1208,92.49617151607963,Сидоров Алексей,Выдан
17.02.2023 - 18:01,Заказ,Установка Windows 10/11 + Драйвера,1,1216,1216,1216,100.0,Администратор,Выдан
18.02.2023 - 10:08,Продажа,Защитное стекло 3D для iPhone 11/XR,1,524,524,474,90.45801526717557,Сидоров Алексей,
18.02.2023 - 15:20,Заказ,Наклейка защитного стекла (Услуга),1,215,215,215,100.0,Петров Роман,Выдан
18.02.2023 - 18:03,Продажа,Кабель USB - Lightning (Foxconn),2,561,1122,826,73.61853832442068,Петров Роман,
19.02.2023 - 10:36,Заказ,Чехол силиконовый прозрачный,1,305,305,245,80.32786885245902,Сидоров Алексей,Выдан
19.02.2023 - 10:43,Продажа,Чехол силиконовый прозрачный,2,313,626,510,81.46964856230032,Сидоров Алексей,
19.02.2023 - 11:06,Продажа,Чехол силиконовый прозрачный,1,316,316,254,80.37974683544303,Иванов Сергей,
19.02.2023 - 11:30,Заказ,Диагностика,1,468,468,468,100.0,Петров Роман,Выдан
19.02.2023 - 12:12,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,449,449,250,55.67928730512249,Администратор,
19.02.2023 - 12:18,Заказ,Кабель USB - Lightning (Foxconn),1,635,635,491,77.32283464566929,Петров Роман,Выдан
19.02.2023 - 14:14,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1286,1286,1186,92.2239502332815,Петров Роман,Выдан
19.02.2023 - 15:19,Заказ,16GB USB 2.0 Flash Drive SmartBuy,1,422,422,228,54.02843601895735,Сидоров Алексей,Выдан
19.02.2023 - 16:49,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1177,1177,639,54.29056924384027,Сидоров Алексей,Выдан
19.02.2023 - 19:54,Заказ,Чистка системы охлаждения с заменой термопасты,1,1522,1522,1420,93.29829172141918,Администратор,Выдан
20.02.2023 - 13:46,Заказ,Установка Windows 10/11 + Драйвера,1,1217,1217,1217,100.0,Администратор,Выдан
20.02.2023 - 14:00,Заказ,Наклейка защитного стекла (Услуга),1,212,212,212,100.0,Администратор,Выдан
20.02.2023 - 15:27,Заказ,Наклейка защитного стекла (Услуга),1,209,209,209,100.0,Сидоров Алексей,Выдан
21.02.2023 - 11:28,Заказ,Диагностика,1,453,453,453,100.0,Администратор,Выдан
21.02.2023 - 16:28,Заказ,"15.6"" WXGA HD LED Глянцевый 40pin (NT156WH)",1,4701,4701,1509,32.099553286534785,Петров Роман,Выдан
21.02.2023 - 16:43,Заказ,Наклейка защитного стекла (Услуга),1,182,182,182,100.0,Иванов Сергей,Выдан
21.02.2023 - 19:14,Заказ,Дисплей iPhone 11 (Копия AAA),1,2367,2367,998,42.16307562315167,Иванов Сергей,Выдан
22.02.2023 - 10:42,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1216,1216,1119,92.02302631578947,Петров Роман,Выдан
22.02.2023 - 10:59,Заказ,Наклейка защитного стекла (Услуга),1,205,205,205,100.0,Петров Роман,Выдан
22.02.2023 - 13:22,Заказ,Установка Windows 10/11 + Драйвера,1,1307,1307,1307,100.0,Петров Роман,Выдан
23.02.2023 - 10:01,Заказ,Защитное стекло 3D для iPhone 11/XR,1,460,460,409,88.91304347826086,Иванов Сергей,Выдан
23.02.2023 - 10:28,Заказ,Чехол силиконовый прозрачный,1,280,280,220,78.57142857142857,Сидоров Алексей,Выдан
23.02.2023 - 12:59,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1123,1123,584,52.00356188780053,Иванов Сергей,Выдан
23.02.2023 - 17:03,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1241,1241,1141,91.941982272361,Иванов Сергей,Выдан
23.02.2023 - 19:40,Заказ,Диагностика,1,484,484,484,100.0,Сидоров Алексей,Выдан
24.02.2023 - 10:53,Продажа,Блок питания Apple 20W (Copy),1,1244,1244,848,68.16720257234726,Администратор,
24.02.2023 - 12:00,Заказ,"15.6"" WXGA HD LED Глянцевый 40pin (NT156WH)",1,4353,4353,1077,24.74155754651964,Сидоров Алексей,Выдан
24.02.2023 - 13:19,Заказ,Прошивка Android/iOS,1,1034,1034,1034,100.0,Петров Роман,Выдан
24.02.2023 - 19:12,Заказ,Установка Windows 10/11 + Драйвера,1,1158,1158,1158,100.0,Иванов Сергей,Выдан
25.02.2023 - 15:36,Заказ,Чистка системы охлаждения с заменой термопасты,1,1574,1574,1478,93.90088945362135,Администратор,Выдан
25.02.2023 - 17:59,Заказ,Наклейка защитного стекла (Услуга),1,182,182,182,100.0,Сидоров Алексей,Выдан
25.02.2023 - 19:42,Заказ,Чистка системы охлаждения с заменой термопасты,1,1496,1496,1397,93.38235294117648,Администратор,Выдан
26.02.2023 - 10:14,Заказ,Диагностика,1,476,476,476,100.0,Петров Роман,Выдан
26.02.2023 - 10:46,Продажа,Кабель USB - Lightning (Foxconn),1,623,623,479,76.88603531300161,Сидоров Алексей,
26.02.2023 - 12:23,Заказ,Чехол силиконовый прозрачный,1,306,306,247,80.71895424836602,Петров Роман,Выдан
26.02.2023 - 13:20,Заказ,Наклейка защитного стекла (Услуга),1,187,187,187,100.0,Петров Роман,Выдан
26.02.2023 - 16:48,Заказ,Дисплей iPhone 11 (Оригинал переклей),1,5891,5891,2182,37.03955185876761,Сидоров Алексей,Выдан
26.02.2023 - 17:08,Заказ,Защитное стекло 3D для iPhone 11/XR,1,462,462,412,89.17748917748918,Петров Роман,Выдан
26.02.2023 - 18:16,Заказ,Защитное стекло 3D для iPhone 11/XR,1,540,540,490,90.74074074074075,Администратор,Выдан
27.02.2023 - 10:58,Заказ,Наклейка защитного стекла (Услуга),1,205,205,205,100.0,Администратор,Выдан
27.02.2023 - 14:37,Заказ,Наклейка защитного стекла (Услуга),1,193,193,193,100.0,Администратор,Выдан
27.02.2023 - 16:42,Заказ,Диагностика,1,527,527,527,100.0,Администратор,Выдан
27.02.2023 - 17:34,Заказ,Наклейка защитного стекла (Услуга),1,182,182,182,100.0,Сидоров Алексей,Выдан
27.02.2023 - 19:05,Заказ,Чистка системы охлаждения с заменой термопасты,1,1442,1442,1347,93.41192787794729,Сидоров Алексей,Выдан
28.02.2023 - 10:56,Продажа,Кабель USB - Lightning (Foxconn),1,634,634,478,75.39432176656152,Петров Роман,
28.02.2023 - 14:29,Заказ,Диагностика,1,463,463,463,100.0,Сидоров Алексей,Выдан
28.02.2023 - 14:47,Заказ,Чехол силиконовый прозрачный,1,325,325,263,80.92307692307692,Иванов Сергей,Выдан
28.02.2023 - 17:27,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1081,1081,983,90.93432007400554,Сидоров Алексей,Выдан
28.02.2023 - 18:09,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1117,1117,553,49.5076096687556,Иванов Сергей,Выдан
01.03.2023 - 10:31,Заказ,Кабель USB - Lightning (Foxconn),1,594,594,438,73.73737373737373,Администратор,Выдан
01.03.2023 - 19:30,Заказ,Прошивка Android/iOS,1,992,992,992,100.0,Иванов Сергей,Выдан
01.03.2023 - 19:43,Заказ,Кабель USB - Lightning (Foxconn),1,559,559,402,71.91413237924866,Сидоров Алексей,Выдан
01.03.2023 - 19:49,Заказ,Наклейка защитного стекла (Услуга),1,204,204,204,100.0,Администратор,Выдан
02.03.2023 - 11:19,Заказ,Дисплей iPhone 11 (Копия AAA),1,2386,2386,992,41.57585917854149,Иванов Сергей,Выдан
02.03.2023 - 11:58,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1093,1093,993,90.8508691674291,Сидоров Алексей,Выдан
02.03.2023 - 13:53,Заказ,Защитное стекло 3D для iPhone 11/XR,1,467,467,420,89.93576017130621,Петров Роман,Выдан
02.03.2023 - 17:59,Продажа,Чехол силиконовый прозрачный,1,307,307,247,80.45602605863192,Администратор,
03.03.2023 - 11:05,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1303,1303,1205,92.47889485801996,Сидоров Алексей,Выдан
03.03.2023 - 11:55,Заказ,Кабель USB - Lightning (Foxconn),1,650,650,499,76.76923076923077,Администратор,Выдан
03.03.2023 - 12:55,Заказ,Кабель USB - Lightning (Foxconn),1,587,587,434,73.93526405451448,Сидоров Алексей,Выдан
03.03.2023 - 13:01,Заказ,Прошивка Android/iOS,1,1018,1018,1018,100.0,Иванов Сергей,Выдан
03.03.2023 - 16:17,Заказ,Защитное стекло 3D для iPhone 11/XR,1,497,497,446,89.738430583501,Иванов Сергей,Выдан
03.03.2023 - 18:15,Заказ,Чистка системы охлаждения с заменой термопасты,1,1389,1389,1288,92.72858171346292,Администратор,Выдан
03.03.2023 - 19:11,Продажа,Защитное стекло 3D для iPhone 11/XR,1,534,534,483,90.4494382022472,Администратор,
